"POINT_ID"|"sample_ID"|"X_LAEA"|"Y_LAEA"|"coarse"|"clay"|"silt"|"sand"|"pH_in_H2O"|"pH_in_CaCl"|"OC"|"CaCO3"|"N"|"P_x"|"K"|"CEC"|"Notes"|"GPS_LAT"|"GPS_LONG"|"X"|"Country"|"PTotal"|"Corine_LU"|"coords_x1"|"coords_x2"|"SURV_DATE"|"LC1"|"LC-parent"|"LC-Group"|"LC2"|"OBS_RADIUS"|"LU1"|"LU2"|"LC1_SPECIE"|"LC1_PERCEN"|"LC2_SPECIE"|"LC2_PERCEN"|"AREA_SIZE"|"TREES_HEIG"|"FEATURES_W"|"LAND_MNGT"|"WM_WATER_M"|"WM_SRC_IRR"|"WM_TYP_IRR"|"WM_DELIVER"|"SOIL_SURVE"|"SOIL_PLOUG"|"SOIL_CROP"|"SOIL_STONE"|"STRATA"|"STRATA2"|"nuts3"|"nuts0"|"area0"|"nuts1"|"area1"|"nuts2"|"area2"|"area3"|"Transect"|"CLIMANR"|"MAIN_CLIMA"|"LC"|"lc_GROUP"|"WRB_COD"|"AnnualPrec"|"WRB_LV1"|"ParMat1"|"ParMat2"|"Elevation(m)"|"slope (Degrees)"|"LONG"|"LAT"|"geom_X"|"geom_Y"
28701666|3646|2870000|1666000|14|31|46|23|8.09|7.33|11.8|679|1.2|38.1|499.3|18.3||36.67582|6.22738|16832|"Spain"|761.41|12|2870000|1666000|"29APR2009:00:00:00"|"B12"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|4|0|0|2|5|0|0|0|1|1|1|1|1|0|"ES612"|"ES"|505958|"ES6"|98942|"ES61"|87599|7435|"B12;61;B12;F00;10;A;10;B82;61;B82"|"5.7"|5|"B"|"B1"|"CM"|538.599999554455|"Cambisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|73|10.4173717498779|-6.2273800000869|36.6758199996933|2870000.06125517|1665999.57169109
28702278|6472|2870000|2278000|6|20|30|49|4.87|4.23|22.3|0|2|22.1|115.1|4.1||42.06665|7.65172|19428|"Spain"|473.29|29|2870000|2278000|"27MAY2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|1|1|1|4|0|"ES113"|"ES"|505958|"ES1"|45486|"ES11"|29564|7273|"B11;2;21;14;D20;D10;14;21;2;B21;B15"|"5.4.1"|5|"B"|"B1"|"CM"|955.84000377208|"Cambisol"|"igneous rocks"|"acid to intermediate plutonic rocks"|629|0.405135601758957|-7.65172000007789|42.0666500003973|2870000.35070662|2278001.02723085
28721676|3621|2872000|1676000|7|46|41|13|7.69|7.2|9.5|348|1.2|21.3|500.5|4.8||36.76827|6.22626|16808|"Spain"|193.26|12|2872000|1676000|"07MAY2009:00:00:00"|"B12"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|4|0|0|2|5|0|0|0|1|1|1|1|1|0|"ES612"|"ES"|505958|"ES6"|98942|"ES61"|87599|7435|"B12"|"5.7"|5|"B"|"B1"|"VR"|538.599999554455|"Vertisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|31|0|-6.22625999969915|36.7682700002604|2872000.83891758|1676000.26966538
28721734|3865|2872000|1734000|3|19|23|58|8.34|7.45|5.6|175|0.7|0|119.8|13.1||37.28194|6.34808|17031|"Spain"|180.96|17|2872000|1734000|"23JUN2009:00:00:00"|"B81"|"B8"|"B"|"F00"|2|"U111"|"8"||4||4|4|0|0|2|5|0|0|0|1|2|1|1|2|0|"ES615"|"ES"|505958|"ES6"|98942|"ES61"|87599|10128|"B81;F00;61;C10;32"|"5.7"|5|"B"|"B8"|"CM"|469.429998899996|"Cambisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|40|5.43427896499634|-6.34808000029176|37.2819400001309|2872000.02713693|1734000.30779499
28721752|3917|2872000|1752000|13|50|46|4|7.75|7.34|13.6|131|1.3|14|673.9|35.1||37.44123|6.3864|17082|"Spain"|539.42|12|2872000|1752000|"05JUN2009:00:00:00"|"B12"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|2|1|1|0|"ES615"|"ES"|505958|"ES6"|98942|"ES61"|87599|10128|"B12;B31;B11;61;B31"|"5.7"|5|"B"|"B1"|"VR"|469.429998899996|"Vertisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|77|7.40691232681274|-6.38640000025975|37.4412300001644|2872000.83607277|1751999.83748999
28721896|4024|2872000|1896000|18|24|32|44|8.09|7.59|22|178|0.8|13.4|311.4|21.8||38.71349|6.70234|17179|"Spain"|282.43|17|2872000|1896000|"22MAY2009:00:00:00"|"B81"|"B8"|"B"|"F00"|2|"U111"|"8"||3||3|3|0|0|2|5|0|0|0|1|1|1|2|2|0|"ES431"|"ES"|505958|"ES4"|215318|"ES43"|41634|21766|"B81;F00;B82;61;B81;B82;B81"|"5.6"|5|"B"|"B8"|"LV"|444.049999201298|"Luvisol"|"consolidated-clastic-sedimentary rocks"|"consolidated-clastic-sedimentary rocks"|265|1.62013745307922|-6.70233999999095|38.7134899998637|2872000.57503995|1895999.4342801
28721914|4033|2872000|1914000|22|25|40|35|7.27|6.7|6.3|1|0.9|44|178.5|12.4||38.87227|6.74305|17188|"Spain"|392.21|13|2872000|1914000|"05MAY2009:00:00:00"|"B42"|"B4"|"B"|"8"|1|"U111"|"8"||2||0|3|0|0|2|2|4|4|4|1|1|2|1|1|0|"ES431"|"ES"|505958|"ES4"|215318|"ES43"|41634|21766|"B42;1;B16;24;B16;1;B16"|"5.6"|5|"B"|"B4"|"FL"|439.030000524223|"Fluvisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|186|0.810230672359467|-6.7430499995578|38.8722699997608|2871998.87981028|1914000.4190151
28721932|4029|2872000|1932000|19|23|21|56|7.16|6.69|8.8|4|1|24.6|219.2|12.4||39.03098|6.784|17184|"Spain"|436.34|12|2872000|1932000|"10MAY2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|4|0|0|2|5|0|0|0|1|2|1|2|1|0|"ES431"|"ES"|505958|"ES4"|215318|"ES43"|41634|21766|"B11"|"5.6"|5|"B"|"B1"|"AC"|439.030000524223|"Acrisol"|"consolidated-clastic-sedimentary rocks"|"consolidated-clastic-sedimentary rocks"|226|0.405135601758957|-6.78400000029973|39.0309800000271|2871999.76949569|1931999.36820204
28722000|4583|2872000|2e+06|44|10|54|36|6.32|5.31|19|4|2|13.8|98.4|8.3||39.63006|6.94127|17720|"Spain"|561.77|26|2872000|2e+06|"22JUN2009:00:00:00"|"E30"|"E3"|"E"|"8"|2|"U112"|"U150"||5||0|4|0|0|1|5|0|0|0|1|2|1|1|3|0|"ES432"|"ES"|505958|"ES4"|215318|"ES43"|41634|19868|"E30;G20;E30"|"5.3"|5|"E"|"E3"|"RG"|530.39000287503|"Regosol"|"metamorphic rocks"|"weakly metamorphic rocks"|323|0.405135601758957|-6.94126999981057|39.6300599995694|2871998.78927917|1999999.06135409
28722138|18009|2872000|2138000|46|8|17|75|5.01|4.3|8.4|0|0.9|34.3|76.9|1|"many stones"|40.84336|7.27309|14930|"Portugal"|28.91|15|2872000|2138000|"19MAY2009:00:00:00"|"B14"|"B1"|"B"|"8"|1|"U111"|"8"||4||0|2|0|0|1|5|0|0|0|1|2|3|3|4|0|"PT168"|"PT"|91957|"PT1"|88840|"PT16"|28189|4060|"B14;C20;PI(;C20;)PI;C20;21;61;21;B82;C20;B82;C20;PI(;C20;)PI;C20;F00;B82"|"5.4.1"|5|"B"|"B1"|"CM"|863.929995846748|"Cambisol"|"igneous rocks"|"acid to intermediate plutonic rocks"|653|4.88349342346191|-7.27308999980357|40.8433599998642|2871999.23450447|2137999.44833868
28722166|18013|2872000|2166000|53|7|46|48|5.72|4.65|13.2|1|1.1|0|33.8|7|"many stones"|41.08914|7.34257|14934|"Portugal"|307.14|27|2872000|2166000|"20MAY2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U120"|"8"|"C19"|5||0|4|2|2|2|8|0|0|0|1|2|4|4|4|0|"PT117"|"PT"|91957|"PT1"|88840|"PT11"|21285|4107|"C10"|"5.4.1"|5|"C"|"C1"|"RG"|868.140001967549|"Regosol"|"metamorphic rocks"|"weakly metamorphic rocks"|641|9.47439289093018|-7.34256999960576|41.0891399999111|2871999.70816928|2166000.56032115
28722202|18076|2872000|2202000|54|7|50|43|5.6|4.57|13.5|0|1.2|24.9|164.3|4.8|"many stones"|41.40495|7.43304|14989|"Portugal"|400.22|15|2872000|2202000|"17JUL2009:00:00:00"|"E30"|"E3"|"E"|"8"|2|"U400"|"8"||5||0|1|0|0|2|8|0|0|0|1|2|4|4|2|0|"PT118"|"PT"|91957|"PT1"|88840|"PT11"|21285|8171|"E30;21;B82;23;B81;23;2;32;2;B81;21;B82;C20;2;23;62;E30"|"5.4.1"|5|"E"|"E3"|"LV"|809.969995041192|"Luvisol"|"metamorphic rocks"|"acid regional metamorphic rocks"|447|2.18070459365845|-7.43303999969618|41.4049499999426|2871997.86408312|2202003.53830495
28722216|18082|2872000|2216000|6|22|69|8|5.24|4.56|51.3|0|4.4|0|73.5|7||41.52773|7.46853|14995|"Portugal"|344|21|2872000|2216000|"25JUL2009:00:00:00"|"E20"|"E2"|"E"|"8"|2|"U111"|"8"||5||0|2|0|0|1|5|0|0|0|1|2|4|1|3|0|"PT118"|"PT"|91957|"PT1"|88840|"PT11"|21285|8171|"E20;B74;61;21;D10;21;61;62;D10;PI(;D10;)PI"|"5.4.1"|5|"E"|"E2"|"CM"|809.969995041192|"Cambisol"|"igneous rocks"|"acid to intermediate plutonic rocks"|779|1.14576280117035|-7.46852999955979|41.5277299998397|2872000.48136779|2216006.89319545
28722300|6438|2872000|2300000|19|6|19|75|4.49|3.79|27.5|0|2.2|19.6|64.5|5.8||42.26344|7.68568|19401|"Spain"|596.54|23|2872000|2300000|"19JUN2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U400"|"8"|"C18"|5||0|4|2|2|2|8|0|0|0|1|2|1|1|4|0|"ES113"|"ES"|505958|"ES1"|45486|"ES11"|29564|7273|"C10;61;C10;61;C10;61;C10;61;C10;21;C10;21;C10;21;D10"|"5.4.1"|5|"C"|"C1"|"CM"|955.84000377208|"Cambisol"|"igneous rocks"|"acid to intermediate plutonic rocks"|626|1.21524477005005|-7.6856800004316|42.2634400003558|2872001.21441188|2300001.97877036
28722310|6454|2872000|2310000|23|8|18|75|4.15|3.71|44.4|0|3.3|48.5|51.4|4.5||42.35095|7.71186|19414|"Spain"|1069.87|29|2872000|2310000|"24JUL2009:00:00:00"|"D10"|"D1"|"D"|"8"|2|"U112"|"8"||4||0|1|0|0|2|5|0|0|0|1|2|1|1|4|0|"ES113"|"ES"|505958|"ES1"|45486|"ES11"|29564|7273|"D10;D20;21;D20;E10;D20;21;C10;32;C10;PI(;C10;)PI"|"5.4.1"|5|"D"|"D1"|"LP"|1121.23000314236|"Leptosol"|"igneous rocks"|"acid to intermediate plutonic rocks"|673|1.14576280117035|-7.71185999993901|42.3509499997427|2872013.34544079|2309999.36342259
28741666|3647|2874000|1666000|16|43|36|20|7.67|7.24|20.6|215|1.6|19.6|850.3|28.5||36.68343|6.18363|16833|"Spain"|737.04|13|2874000|1666000|"29APR2009:00:00:00"|"B31"|"B3"|"B"|"8"|1|"U111"|"8"||1||0|4|0|0|2|5|0|0|0|1|1|1|1|1|0|"ES612"|"ES"|505958|"ES6"|98942|"ES61"|87599|7435|"B31;1;61;E20;32;24;E20;61;E20;B12;1;32;1;B12;1;61;1;61;B12"|"5.7"|5|"B"|"B3"|"CM"|538.599999554455|"Cambisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|16|0|-6.18362999972464|36.6834299998947|2874002.71618619|1665996.81998082
28741750|3918|2874000|1750000|10|50|48|2|8.53|7.62|7.9|195|1.1|0|447.5|30.3||37.42678|6.35954|17083|"Spain"|541.7|12|2874000|1750000|"05JUN2009:00:00:00"|"B12"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|2|1|1|0|"ES615"|"ES"|505958|"ES6"|98942|"ES61"|87599|10128|"B12;B31"|"5.7"|5|"B"|"B1"|"VR"|469.429998899996|"Vertisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|68|7.03986501693726|-6.35953999997099|37.4267800001969|2874032.43408527|1749923.62257437
28741912|4019|2874000|1912000|23|27|28|45|7.51|7.22|18.2|138|1.7|38.1|716.9|19.4||38.8586|6.71597|17174|"Spain"|533.5|13|2874000|1912000|"05MAY2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|4|2|1|0|"ES431"|"ES"|505958|"ES4"|215318|"ES43"|41634|21766|"B11;1;10;F00;31;F00;62;F00;11;E30;31;1;B16"|"5.6"|5|"B"|"B1"|"LV"|439.030000524223|"Luvisol"|"consolidated-clastic-sedimentary rocks"|"psammite or arenite"|193|1.14576280117035|-6.7159699999155|38.8585999997902|2874001.61456182|1912001.25006647
28742026|17935|2874000|2026000|41|8|49|44|6.17|5.39|9.5|1|1.3|0|77.5|5.7|"many stones"|39.86295|6.97963|14856|"Portugal"|545.45|29|2874000|2026000|"29JUN2009:00:00:00"|"D10"|"D1"|"D"|"8"|2|"U112"|"8"||5||0|4|2|2|2|5|0|0|0|1|2|4|4|4|0|"PT169"|"PT"|91957|"PT1"|88840|"PT16"|28189|3744|"D10;32"|"5.3"|5|"D"|"D1"|"RG"|699.099997838587|"Regosol"|"metamorphic rocks"|"weakly metamorphic rocks"|325|1.2809591293335|-6.97962999982457|39.8629499996428|2873998.9768085|2026000.78104008
28742034|17927|2874000|2034000|7|14|24|63|6.49|5.52|6.2|0|0.7|0|94.8|11.2||39.93332|6.99856|14848|"Portugal"|262.86|29|2874000|2034000|"18JUN2009:00:00:00"|"C10"|"C1"|"C"|"F00"|2|"U120"|"8"|"C19"|4||2|4|2|2|1|8|0|0|0|1|2|3|3|4|0|"PT169"|"PT"|91957|"PT1"|88840|"PT16"|28189|3744|"C10;F00;61;C10;23;61;23;C10"|"5.3"|5|"C"|"C1"|"LV"|699.099997838587|"Luvisol"|"metamorphic rocks"|"acid regional metamorphic rocks"|318|0.905850350856781|-6.9985600004436|39.9333200000181|2873998.24618282|2033998.02253163
28742116|18008|2874000|2116000|17|5|16|79|4.81|4.18|9.3|0|0.8|46.8|85|5.1||40.65425|7.1959|14929|"Portugal"|839.82|21|2874000|2116000|"18MAY2009:00:00:00"|"B74"|"B7"|"B"|"8"|2|"U111"|"8"||3||0|1|0|0|2|5|0|0|0|1|2|3|3|4|0|"PT168"|"PT"|91957|"PT1"|88840|"PT16"|28189|4060|"B74;61;B15;C10;21;E30;PI(;Bx1;D10;)PI"|"5.6"|5|"B"|"B7"|"RG"|523.469998992234|"Regosol"|"igneous rocks"|"acid to intermediate plutonic rocks"|762|3.98375725746155|-7.1958999996852|40.6542499997378|2874000.32765446|2115999.71468503
28742142|18011|2874000|2142000|49|12|16|73|5.04|4.04|3|0|0.4|49.8|99.6|11.1|"many stones"|40.88258|7.25977|14932|"Portugal"|344.47|15|2874000|2142000|"20MAY2009:00:00:00"|"B82"|"B8"|"B"|"F00"|2|"U111"|"8"||2||5|3|0|0|2|5|0|0|0|1|2|2|3|4|0|"PT168"|"PT"|91957|"PT1"|88840|"PT16"|28189|4060|"B82;F00;B82;61;D20;F00;D20;B82;61;21;E30;B82;E30;24;E30;24;E30"|"5.4.1"|5|"B"|"B8"|"RG"|863.929995846748|"Regosol"|"igneous rocks"|"acid to intermediate plutonic rocks"|540|22.5840225219727|-7.25976999978559|40.882579999967|2874000.66359807|2141998.93219295
28742214|18081|2874000|2214000|59|10|46|44|4.54|4.1|74.8|1|3.5|14.5|53.6|5.3|"many stones"|41.5143|7.44006|14994|"Portugal"|318.04|29|2874000|2214000|"25JUL2009:00:00:00"|"B74"|"B7"|"B"|"F00"|2|"U111"|"U400"||1||1|3|0|0|2|5|0|0|0|1|1|2|4|2|0|"PT118"|"PT"|91957|"PT1"|88840|"PT11"|21285|8171|"B74;D20;31;D20"|"5.4.1"|5|"B"|"B7"|"CM"|809.969995041192|"Cambisol"|"metamorphic rocks"|"weakly metamorphic rocks"|738|2.02486824989319|-7.44005999966919|41.5143000001449|2873997.94532556|2214001.87729828
28742296|6437|2874000|2296000|21|11|25|64|4.29|3.73|49|0|2.2|0|73.1|5.3||42.23264|7.65153|19400|"Spain"|385.21|23|2874000|2296000|"19JUN2009:00:00:00"|"C20"|"C2"|"C"|"8"|2|"U120"|"U150"|"C2E"|5||0|3|2|2|2|8|0|0|0|1|2|1|1|4|0|"ES113"|"ES"|505958|"ES1"|45486|"ES11"|29564|7273|"C20;61;C30;D20;10;D20"|"5.4.1"|5|"C"|"C2"|"CM"|955.84000377208|"Cambisol"|"igneous rocks"|"acid to intermediate plutonic rocks"|560|1.14576280117035|-7.65153000030921|42.232640000036|2874000.22033529|2296002.02555898
28742340|6456|2874000|2340000|20|7|16|77|6.27|5.85|23|2|2|134.8|615.9|12.8||42.61779|7.76798|19416|"Spain"|581.52|20|2874000|2340000|"25JUL2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|1|0|0|2|5|0|0|0|1|1|1|2|3|0|"ES112"|"ES"|505958|"ES1"|45486|"ES11"|29564|9854|"B16;21;B74;61;B74;A;62;A;62;21;E10;A;E20;A;24"|"4.0999999999999996"|4|"B"|"B1"|"CM"|1232.03999577761|"Cambisol"|"igneous rocks"|"acid to intermediate plutonic rocks"|546|0.810230672359467|-7.76797999967721|42.6177899997087|2873993.42358968|2340025.01110015
28742344|6457|2874000|2344000|14|19|29|52|5.46|4.95|34.5|1|2.3|16.3|445.6|8.5||42.65254|7.77851|19417|"Spain"|462.06|23|2874000|2344000|"25JUL2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|1|1|1|4|0|"ES112"|"ES"|505958|"ES1"|45486|"ES11"|29564|9854|"B16;2;23;2;61;B53;61;B53"|"4.0999999999999996"|4|"B"|"B1"|"CM"|1232.03999577761|"Cambisol"|"igneous rocks"|"acid to intermediate plutonic rocks"|514|1.62013745307922|-7.77850999963675|42.6525399996214|2873999.26760484|2343997.30783186
28742394|5105|2874000|2394000|15|14|34|52|3.76|3.37|135|1|8|15|87.1|15||43.08957|7.91337|18170|"Spain"|278.23|24|2874000|2394000|"04JUN2009:00:00:00"|"F00"|"F0"|"F"|"8"|1|"U400"|"8"||4||0|1|0|0|3|8|0|0|0|1|2|1|1|4|0|"ES112"|"ES"|505958|"ES1"|45486|"ES11"|29564|9854|"F00;E20;51;E20;61;F00;61;D10;C20"|"4.0999999999999996"|4|"F"|"F0"|"LP"|1285.54999563694|"Leptosol"|"igneous rocks"|"acid to intermediate plutonic rocks"|827|0|-7.91336999992552|43.0895699995559|2873998.77857267|2393999.45244886
28742448|5127|2874000|2448000|8|11|59|30|6.07|5.76|36.5|5|3.2|31.4|263|11.9||43.56107|8.06204|18191|"Spain"|1205.59|20|2874000|2448000|"29JUN2009:00:00:00"|"B16"|"B1"|"B"|"8"|1|"U111"|"8"||4||0|1|0|0|2|5|0|0|0|1|1|1|1|3|1|"ES111"|"ES"|505958|"ES1"|45486|"ES11"|29564|7948|"B16;24;1;62;32;10;24;A;C10;62;A;E10;B21;A;B76;E20;F00"|"4.0999999999999996"|4|"B"|"B1"|"LP"|959.549993121624|"Leptosol"|"igneous rocks"|"acid to intermediate plutonic rocks"|203|2.29061007499695|-8.06204000034569|43.5610699999806|2873999.27229913|2448001.51944747
28761622|3636|2876000|1622000|9|10|15|74|7.86|7.33|5.9|390|0.8|14.7|197.6|9.5||36.29704|6.07164|16822|"Spain"|284.43|12|2876000|1622000|"17JUL2009:00:00:00"|"B12"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|1|1|1|1|0|"ES612"|"ES"|505958|"ES6"|98942|"ES61"|87599|7435|"B12;D20;61;10;24;B12;61;1;B12;1;61;21;A;E10;A;10;E20;10;A;D10;24;E20;61;E20;F00"|"5.7"|5|"B"|"B1"|"CM"|538.719998928159|"Cambisol"|"sedimentary rocks (chemically precipitated/evaporated/ or organogenic or biogenic in origin)"|"calcareous rocks"|25|0|-6.07164000008589|36.2970399996963|2876000.24561275|1621999.23055732
28761726|3866|2876000|1726000|6|9|21|69|7.51|6.75|3.3|0|0.4|58|135.7|7.9||37.2188|6.28708|17032|"Spain"|302.21|13|2876000|1726000|"23JUN2009:00:00:00"|"B21"|"B2"|"B"|"8"|1|"U111"|"8"||5||0|4|0|0|2|5|0|0|0|1|1|1|1|1|0|"ES618"|"ES"|505958|"ES6"|98942|"ES61"|87599|14037|"B21"|"5.7"|5|"B"|"B2"|"FL"|521.109998176247|"Fluvisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|12|1.14576280117035|-6.28708000034169|37.2188000004197|2876001.05791497|1725998.77214024
28761906|4039|2876000|1906000|19|46|35|19|8.18|7.49|7.2|9|0.8|13.2|367.9|45.6||38.80961|6.67991|17194|"Spain"|380.34|12|2876000|1906000|"25APR2009:00:00:00"|"B11"|"B1"|"B"|"8"|1|"U111"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"ES431"|"ES"|505958|"ES4"|215318|"ES43"|41634|21766|"B11"|"5.6"|5|"B"|"B1"|"LV"|439.030000524223|"Luvisol"|"consolidated-clastic-sedimentary rocks"|"psammite or arenite"|245|0.810230672359467|-6.67990999984659|38.8096099997018|2876000.60064522|1906000.02286589
28762036|17926|2876000|2036000|25|7|28|65|5.59|4.65|13.8|0|1.1|12.4|44.1|3.3||39.95497|6.98041|14847|"Portugal"|209.47|12|2876000|2036000|"18JUN2009:00:00:00"|"E30"|"E3"|"E"|"8"|2|"U112"|"8"||2||0|4|0|0|1|5|0|0|0|1|2|4|4|1|0|"PT169"|"PT"|91957|"PT1"|88840|"PT16"|28189|3744|"E30;32;E30"|"5.3"|5|"E"|"E3"|"LV"|699.099997838587|"Luvisol"|"metamorphic rocks"|"acid regional metamorphic rocks"|328|1.66997158527374|-6.98040999982157|39.9549700001654|2876000.39508184|2036000.29359012
28762162|18012|2876000|2162000|41|11|56|34|5.93|4.86|5.8|0|0.6|13.7|71.5|15.6|"many stones"|41.06227|7.2861|14933|"Portugal"|811.22|15|2876000|2162000|"20MAY2009:00:00:00"|"B82"|"B8"|"B"|"F00"|2|"U111"|"8"||3||5|3|0|0|2|5|0|0|0|1|1|2|4|2|0|"PT117"|"PT"|91957|"PT1"|88840|"PT11"|21285|4107|"B82;F00;B82;61;B82;61;D10;61;B81"|"5.4.1"|5|"B"|"B8"|"RG"|868.450002196431|"Regosol"|"metamorphic rocks"|"weakly metamorphic rocks"|460|4.44761085510254|-7.286099999915|41.0622700000605|2876000.5541758|2162000.75455659
28762194|18087|2876000|2194000|17|4|30|65|5.7|4.92|7.4|0|0.7|39.8|193.5|5.3||41.34304|7.36611|15000|"Portugal"|644.47|17|2876000|2194000|"28APR2009:00:00:00"|"B81"|"B8"|"B"|"E30"|2|"U111"|"U112"||2||5|1|0|0|2|5|0|0|0|1|2|1|4|2|0|"PT118"|"PT"|91957|"PT1"|88840|"PT11"|21285|8171|"B81;E30;61;PI(;B82;14;32;B82;61;2;)PI"|"5.4.1"|5|"B"|"B8"|"RG"|809.969995041192|"Regosol"|"metamorphic rocks"|"weakly metamorphic rocks"|358|5.78105735778809|-7.36610999967672|41.3430400002958|2876000.485397|2193999.95662013
28762198|18088|2876000|2198000|65|16|39|45|5.19|4.18|23.6|0|1.5|0|52|3.1|"many stones"|41.37813|7.37618|15001|"Portugal"|542.6|29|2876000|2198000|"28APR2009:00:00:00"|"C20"|"C2"|"C"|"8"|2|"U120"|"8"|"C2A"|4||0|4|2|2|2|8|0|0|0|1|2|4|4|4|0|"PT118"|"PT"|91957|"PT1"|88840|"PT11"|21285|8171|"C20;61;D10;C20"|"5.4.1"|5|"C"|"C2"|"LV"|809.969995041192|"Luvisol"|"metamorphic rocks"|"weakly metamorphic rocks"|347|1.66997158527374|-7.37618000000697|41.3781299996998|2876000.68859383|2198000.52451623
28762270|6474|2876000|2270000|23|6|18|76|4.38|3.76|32.1|0|2.1|0|72.4|4.3||42.00913|7.56016|19430|"Spain"|394.15|27|2876000|2270000|"23MAY2009:00:00:00"|"D10"|"D1"|"D"|"8"|2|"U400"|"8"||5||0|1|0|0|2|8|0|0|0|1|2|1|1|4|0|"ES113"|"ES"|505958|"ES1"|45486|"ES11"|29564|7273|"D10;C10;61;15;21;C10;D10"|"5.4.1"|5|"D"|"D1"|"LP"|727.149999830872|"Leptosol"|"igneous rocks"|"acid to intermediate plutonic rocks"|828|0|-7.5601600000839|42.0091299999496|2875998.74658982|2269995.72680941
28762288|6471|2876000|2288000|14|12|23|65|4.89|4.19|65.3|0|3.7|14.6|48.4|8.2||42.16681|7.60696|19427|"Spain"|279.39|27|2876000|2288000|"28MAY2009:00:00:00"|"D10"|"D1"|"D"|"8"|2|"U400"|"8"||4||0|1|0|0|2|8|0|0|0|1|2|1|1|4|0|"ES113"|"ES"|505958|"ES1"|45486|"ES11"|29564|7273|"D10;D20;21;D20;21;23;D20;23;D20;D10;31;61;PI(;C10;)PI"|"5.4.1"|5|"D"|"D1"|"CM"|955.84000377208|"Cambisol"|"igneous rocks"|"acid to intermediate plutonic rocks"|767|1.2809591293335|-7.60695999990401|42.1668100003812|2876000.38601786|2288002.14579748
28762374|5145|2876000|2374000|9|6|16|78|5.53|4.62|43.4|3|3|12.6|54.3|5.7||42.91909|7.83519|18207|"Spain"|231.49|23|2876000|2374000|"03MAY2009:00:00:00"|"C10"|"C1"|"C"|"8"|2|"U120"|"8"||4||0|2|2|1|2|8|0|0|0|1|2|4|1|4|0|"ES112"|"ES"|505958|"ES1"|45486|"ES11"|29564|9854|"C10;23;E20;23;1;62;1;D20;PI(;D20;C20;C10;)PI"|"4.0999999999999996"|4|"C"|"C1"|"LP"|1285.54999563694|"Leptosol"|"igneous rocks"|"acid to intermediate plutonic rocks"|611|2.46286654472351|-7.83519000001843|42.9190899997038|2875999.76072793|2374000.60833523
28781686|3622|2878000|1686000|14|39|50|11|7.88|7.26|13.4|593|1.1|0|247.7|20.3||36.86833|6.18133|16809|"Spain"|511.09|20|2878000|1686000|"12MAY2009:00:00:00"|"E30"|"E3"|"E"|"8"|2|"U112"|"8"||5||0|3|0|0|2|5|0|0|0|1|2|1|1|1|0|"ES612"|"ES"|505958|"ES6"|98942|"ES61"|87599|7435|"E30;23;11;F00;22;62;23;C10;F00;31;A;31;C10;F00;23;62;A;62;A"|"5.7"|5|"E"|"E3"|"VR"|480.120000482351|"Vertisol"|"unconsolidated deposits (alluvium"|"fluvial clays/ silts and loams"|53|5.78105735778809|-6.18132999977962|36.8683300001294|2878001.88800859|1685999.83195981
