SQUARE,PLOT,ANO,PH,LOI,C_CONC_LOI,C_STOCK_LOI,BULK_DENSITY,MOISTURE,N_PERCENT,N_STOCK,PO4_OLSEN,LC07,LC07_NUM,COUNTRY,COUNTY07,EZ_DESC_07,STATE_PH,STATE_NUMBER
PDMOYE,NKZHQWNNQN,2007,6.56,6.594338,36.268859,69.32205601,1.274225473,24.44623723,,,,19e,21,ENG,Durham,Uplands (England),Neutro,5
PDMOYE,XWPAXUMPCJ,2007,6.34,9.746381,53.6050955,65.72743159,0.817427659,38.63690761,,,,19e,21,ENG,Durham,Uplands (England),Levemenete Ácido,4
PDNUZO,OYQMFGHCYN,2007,4.51,8.909833,49.0040815,52.32211331,0.711806197,40.00636679,,,,17e,16,ENG,North Yorkshire,Uplands (England),Fuertemenete Ácido,2
PDNUZO,RGMORZRDMZ,2007,4.22,6.941143,38.1762865,68.07001497,1.188696286,25.67230376,,,,17e,16,ENG,North Yorkshire,Uplands (England),Fuertemenete Ácido,2
PDNUZO,YIFEKOMRXA,2007,4.13,3.672636,20.199498,33.20953115,1.096051369,19.9858644,,,,17e,16,ENG,North Yorkshire,Uplands (England),Fuertemenete Ácido,2
PDNUZO,YWWNTDWWXJ,2007,4.22,12.76637,70.215035,63.51633155,0.603064871,34.42139655,,,,17e,16,ENG,North Yorkshire,Uplands (England),Fuertemenete Ácido,2
PEVPIP,FIGBIAIPEZ,2007,5.46,56.058,308.319,98.47372933,0.21292607,80.63967865,,,,31s,39,SCO,Orkney Islands,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
PEVPIP,LGWLEWMDFS,2007,5.6,9.896912,54.433016,68.64764822,0.840759932,40.87939157,,,,31s,39,SCO,Orkney Islands,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
PEVPIP,PMBIVKCZZU,2007,5.11,32.57691,179.173005,49.64976669,0.184736783,80.76722393,,,,31s,39,SCO,Orkney Islands,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
PEVPIP,XHHFVOAIZR,2007,5.43,14.04351,77.239305,84.25595739,0.727228686,44.53933125,,,,31s,39,SCO,Orkney Islands,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
PEVPIP,ZLOVDOJRDI,2007,5.32,12.55123,69.031765,76.56811674,0.739448153,39.26334937,,,,31s,39,SCO,Orkney Islands,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
PFCFRO,CGLIHIEPDR,2007,6.55,7.712472,42.418596,65.18000568,1.024393573,34.42125678,0.33,5.070748186,17.6,27s,35,SCO,Scottish Borders,Lowlands (Scotland),Neutro,5
PFCFRO,DYYTEANOUP,2007,5.04,14.41837,79.301035,66.46038536,0.5587181,36.94432353,0.52,4.358001177,10.5,27s,35,SCO,Scottish Borders,Lowlands (Scotland),Moderadamente Ácido,3
PFCFRO,MOGEEMIDNT,2007,5.39,6.85164,37.68402,46.61808961,0.824718976,36.46397391,0.24,2.968988315,15.4,27s,35,SCO,Scottish Borders,Lowlands (Scotland),Moderadamente Ácido,3
PFCFRO,PNWKFHHHVC,2007,6.53,9.769137,53.7302535,68.88700629,0.854726488,39.12345754,0.39,5.000149954,11,27s,35,SCO,Scottish Borders,Lowlands (Scotland),Neutro,5
PFCFRO,SWLTBADAHZ,2007,4.18,34.95219,192.237045,119.2782414,0.413649864,60.60678971,0.71,4.405371057,15.1,27s,35,SCO,Scottish Borders,Lowlands (Scotland),Fuertemenete Ácido,2
PFJMJP,FYLPHLBRIW,2007,4.94,4.256549,23.4110195,48.86338461,1.391463953,24.73285906,,,,5w,41,WAL,Gwent,Lowlands (Wales),Fuertemenete Ácido,2
PFJMJP,TDPXTVSUHA,2007,6.05,6.22639,34.245145,61.21674775,1.191735797,27.22995882,,,,5w,41,WAL,Gwent,Lowlands (Wales),Levemenete Ácido,4
PFJMJP,URNWMACUSV,2007,6.53,4.726394,25.995167,43.32928802,1.111213943,28.56359735,,,,5w,41,WAL,Gwent,Lowlands (Wales),Neutro,5
PFJMJP,ZDALOOKIUS,2007,5.36,6.256696,34.411828,62.27374869,1.206440776,28.72168981,,,,5w,41,WAL,Gwent,Lowlands (Wales),Moderadamente Ácido,3
PKSLHM,DPOCVXYMAD,2007,5.84,21.85659,120.211245,69.85465928,0.387399472,46.89522095,,,,26s,34,SCO,Dumfries & Galloway,Lowlands (Scotland),Moderadamente Ácido,3
PKSLHM,EONZXZDTOT,2007,5.99,11.26071,61.933905,67.9344062,0.731257041,38.94106502,,,,26s,34,SCO,Dumfries & Galloway,Lowlands (Scotland),Moderadamente Ácido,3
PKSLHM,EXVOIHORLI,2007,5.56,24.60455,135.325025,81.41696388,0.401093411,36.68786084,,,,26s,34,SCO,Dumfries & Galloway,Lowlands (Scotland),Moderadamente Ácido,3
PKSLHM,TCAOCPNGHC,2007,3.66,94.99797,522.488835,95.2640035,0.121551565,86.08876526,,,,26s,34,SCO,Dumfries & Galloway,Lowlands (Scotland),Extremadamente Ácido,1
PKSLHM,USDDRSRPAB,2007,5.64,13.65253,75.088915,58.75452965,0.521644059,42.28541358,,,,26s,34,SCO,Dumfries & Galloway,Lowlands (Scotland),Moderadamente Ácido,3
PNSAFC,BQZCXUHECM,2007,6.13,12.58282,69.20551,92.70110274,0.893003103,39.66536002,0.58,7.769126994,9,26s,34,SCO,East Ayrshire,Lowlands (Scotland),Levemenete Ácido,4
PNSAFC,GLQNQHPCWY,2007,5.84,9.135066,50.242863,76.16348733,1.010604396,35.38775703,0.41,6.215217036,12,26s,34,SCO,East Ayrshire,Lowlands (Scotland),Moderadamente Ácido,3
PNSAFC,LNDVBEBEII,2007,6.04,8.367726,46.022493,59.58652842,0.863150814,35.42675348,0.37,4.790487016,21,26s,34,SCO,East Ayrshire,Lowlands (Scotland),Levemenete Ácido,4
PNSAFC,YRBUMGBWPC,2007,5.54,12.70273,69.865015,93.50765529,0.892269713,40.14892615,0.5,6.692022845,16,26s,34,SCO,East Ayrshire,Lowlands (Scotland),Moderadamente Ácido,3
PNSAFC,ZYLUZTDKHN,2007,5.92,11.51101,63.310555,89.97399931,0.947435482,38.76535548,0.48,6.821535472,20,26s,34,SCO,East Ayrshire,Lowlands (Scotland),Moderadamente Ácido,3
PPOHHI,CRLTVAVJPK,2007,4.68,51.71881,284.453455,70.79261764,0.165914942,86.08194203,,,,19e,21,ENG,North Yorkshire,Uplands (England),Fuertemenete Ácido,2
PPOHHI,DBERFUMZFH,2007,3.48,50.08984,275.49412,88.52366308,0.214217913,68.45272333,,,,19e,21,ENG,North Yorkshire,Uplands (England),Extremadamente Ácido,1
PPOHHI,LOYYCLILKD,2007,4.05,20.34018,111.87099,115.3099907,0.687160515,41.10106301,,,,19e,21,ENG,North Yorkshire,Uplands (England),Fuertemenete Ácido,2
PPOHHI,ODLSWGUTAS,2007,4.22,88.34516,485.89838,148.8215379,0.204187465,82.82617374,,,,19e,21,ENG,North Yorkshire,Uplands (England),Fuertemenete Ácido,2
PPOHHI,SOISSPQQTH,2007,3.87,36.43603,200.398165,177.2970166,0.589815835,46.98497761,,,,19e,21,ENG,North Yorkshire,Uplands (England),Extremadamente Ácido,1
PPONYG,ANNJVKXAUX,2007,5.94,8.787417,48.3307935,67.29855354,0.928304692,37.2114349,,,,2e,2,ENG,West Berkshire Unitary Authority,Easterly lowlands (England),Moderadamente Ácido,3
PPYLGS,BECYGIJQFC,2007,6.57,30.44527,167.448985,140.8397228,0.56072689,56.89781084,1.52,12.78457308,14,2e,2,ENG,West Sussex,Easterly lowlands (England),Neutro,5
PPYLGS,FUDFFPBEOP,2007,8.07,6.252572,34.389146,46.37670136,0.899056956,29.39890128,0.33,4.45033193,45.6,2e,2,ENG,West Sussex,Easterly lowlands (England),Moderadamente Alcalino,7
PPYLGS,KZEJCDIOOD,2007,7.69,23.55441,129.549255,63.00426578,0.324222967,59.2512357,1.38,6.711415421,14.6,2e,2,ENG,West Sussex,Easterly lowlands (England),Levemenete Alcalino,6
PPYLGS,LNACSMMRBN,2007,8.12,7.60761,41.841855,55.22820166,0.879951453,32.18137175,0.4,5.279708718,17.1,2e,2,ENG,West Sussex,Easterly lowlands (England),Moderadamente Alcalino,7
PPYLGS,VDGCVCTJGZ,2007,8.31,22.88095,125.845225,81.21532048,0.430239185,45.5724838,1.15,7.421625934,15.6,2e,2,ENG,West Sussex,Easterly lowlands (England),Moderadamente Alcalino,7
PSQHJU,IIPDJLBKZO,2007,5.47,9.404056,51.722308,87.49604036,1.127766641,30.22191396,,,,5w,41,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
PSQHJU,OLXNRZETHW,2007,5.83,8.652363,47.5879965,75.52573078,1.058050157,22.12832157,,,,5w,41,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
PSQHJU,POUDEXABAY,2007,5.95,7.746207,42.6041385,72.0514762,1.127456608,24.32833467,,,,5w,41,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
PSQHJU,VPBVYHFTTX,2007,5.81,8.547264,47.009952,64.1060653,0.909113391,25.59249782,,,,5w,41,WAL,Dyfed,Lowlands (Wales),Moderadamente Ácido,3
PSVKQN,CEDPCJOAWN,2007,6.77,11.39118,62.65149,102.9578432,1.095561529,26.96071064,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Neutro,5
PSVKQN,DEKLMIMRIY,2007,4.5,7.233651,39.7850805,73.67875423,1.234612796,23.92176974,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Fuertemenete Ácido,2
PSVKQN,ENBCXFDSVK,2007,7.28,13.51965,74.358075,102.0823896,0.915232494,33.26324014,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Neutro,5
PSVKQN,HVHIUDSIJN,2007,8.38,10.1926,56.0593,83.60022874,0.994188044,19.51320272,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Moderadamente Alcalino,7
PSVKQN,QKOZMYJXRM,2007,4.97,9.399921,51.6995655,69.95401289,0.902058037,20.34909274,,,,1e,1,ENG,Dorset,Westerly lowlands (England),Fuertemenete Ácido,2
PTHHYT,BIDYFTSRPI,2007,5.16,15.94035,87.671925,76.56421378,0.582202446,49.85602607,0.38,3.318553943,18.1,25s,33,SCO,Perth & Kinross,Lowlands (Scotland),Moderadamente Ácido,3
PTHHYT,KCIIJFPBEA,2007,6.36,7.816433,42.9903815,69.78872408,1.082237804,35.9991481,0.28,4.545398776,10.2,25s,33,SCO,Perth & Kinross,Lowlands (Scotland),Levemenete Ácido,4
PTHHYT,QKUCVLPMZY,2007,4.86,7.895253,43.4238915,50.15672929,0.770032772,37.77810279,0.24,2.772117978,10.1,25s,33,SCO,Perth & Kinross,Lowlands (Scotland),Fuertemenete Ácido,2
PTHHYT,WDDRKRDJZD,2007,4.87,16.04445,88.244475,76.44199408,0.577501644,57.07555746,0.55,4.764388563,10,25s,33,SCO,Perth & Kinross,Lowlands (Scotland),Fuertemenete Ácido,2
PTHHYT,WMLOZMVNLS,2007,6.81,5.567096,30.619028,54.99919879,1.197494987,31.0347817,0.22,3.951733456,15.4,25s,33,SCO,Perth & Kinross,Lowlands (Scotland),Neutro,5
PVFUKI,CBTACYWDTT,2007,5.1,11.17243,61.448365,59.27866417,0.643127111,32.94108377,,,,6e,6,ENG,Plymouth Unitary Authority,Westerly lowlands (England),Moderadamente Ácido,3
PVFUKI,JPCYIXXAEB,2007,5.57,9.253117,50.8921435,74.5828909,0.977005955,29.54236098,,,,6e,6,ENG,Plymouth Unitary Authority,Westerly lowlands (England),Moderadamente Ácido,3
PVFUKI,SYFOIZCVWX,2007,4.24,10.85669,59.711795,61.35332731,0.684993948,33.96474768,,,,6e,6,ENG,Plymouth Unitary Authority,Westerly lowlands (England),Fuertemenete Ácido,2
QASSZL,EHHCTQMHPQ,2007,3.86,89.71199265,493.4159596,93.50834734,0.126341471,87.20625076,2.15,4.074512445,27,18s,27,SCO,North Ayrshire,Intermediate uplands and Islands (Scotland),Extremadamente Ácido,1
TJPYWU,DVEDVWAOEF,2007,6.01,7.719226,42.455743,39.68090462,0.623094417,44.94038096,0.39,3.645102337,27,12e,12,ENG,Lincolnshire,Easterly lowlands (England),Levemenete Ácido,4
TJPYWU,DZMXWQOQVC,2007,8.16,3.72411,20.482605,43.10467013,1.40296836,19.85534542,0.18,3.788014573,20,12e,12,ENG,Lincolnshire,Easterly lowlands (England),Moderadamente Alcalino,7
TJPYWU,SSLOQUATIY,2007,8.63,4.857434,26.715887,44.21375633,1.103307465,33.21422782,0.22,3.640914633,48,12e,12,ENG,Lincolnshire,Easterly lowlands (England),Moderadamente Alcalino,7
TJPYWU,ZKEHTBCHIO,2007,8.06,4.664901,25.6569555,44.86235869,1.16569712,22.01292381,0.25,4.371364199,26,12e,12,ENG,Lincolnshire,Easterly lowlands (England),Moderadamente Alcalino,7
TKHLXB,DEBHAIVUQY,2007,6.38,3.815521,20.9853655,37.7202452,1.198303176,17.86120221,0.18,3.235418576,24,9e,9,ENG,Hartlepool Unitary Authority,Easterly lowlands (England),Levemenete Ácido,4
TKHLXB,GIDZSASAPR,2007,6.73,3.472894,19.100917,45.08610989,1.573610659,16.665024,0.15,3.540623984,31,9e,9,ENG,Hartlepool Unitary Authority,Easterly lowlands (England),Neutro,5
TKHLXB,QCVCTUEPYW,2007,6.57,4.93871,27.162905,49.61840797,1.217798267,32.04915476,0.22,4.018734282,17,9e,9,ENG,Hartlepool Unitary Authority,Easterly lowlands (England),Neutro,5
TKHLXB,ZXRZANXQDB,2007,6.52,4.488071,24.6843905,48.02309033,1.29698943,22.57558942,0.2,3.890968289,12,9e,9,ENG,Hartlepool Unitary Authority,Easterly lowlands (England),Neutro,5
TNOEYM,ATKLARKPDL,2007,7.91,17.47701,96.123555,70.82052319,0.491177029,40.44766321,0.76,5.599418127,7.39,2e,2,ENG,East Sussex,Easterly lowlands (England),Levemenete Alcalino,6
TNOEYM,UJCBAAQXRT,2007,8.25,24.09862,132.54241,117.4288984,0.590648173,47.52810282,1.28,11.34044492,17.6,2e,2,ENG,East Sussex,Easterly lowlands (England),Moderadamente Alcalino,7
TNOEYM,XKVLFMXJGX,2007,7.9,15.08691,82.978005,101.3472566,0.814249965,37.7916427,0.83,10.13741207,11.6,2e,2,ENG,East Sussex,Easterly lowlands (England),Levemenete Alcalino,6
TNOEYM,XMGFRBXUYR,2007,8.22,16.49018,90.69599,82.07231537,0.603277796,41.61833411,0.82,7.420316886,8.59,2e,2,ENG,East Sussex,Easterly lowlands (England),Moderadamente Alcalino,7
TNXJSJ,CEZMZJURYH,2007,5.61,8.105923,44.5825765,76.15315227,1.138758057,26.54447748,,,,6w,42,WAL,West Glamorgan,Lowlands (Wales),Moderadamente Ácido,3
TNXJSJ,HDLYDFNFSC,2007,4.15,10.66936,58.68148,56.26859673,0.63925446,38.10598681,,,,6w,42,WAL,West Glamorgan,Lowlands (Wales),Fuertemenete Ácido,2
TNXJSJ,KPJRPHBWLR,2007,5.07,12.49325,68.712875,96.68902006,0.93809707,35.63363577,,,,6w,42,WAL,West Glamorgan,Lowlands (Wales),Moderadamente Ácido,3
TNXJSJ,LQZMBDUEMH,2007,5.84,11.60589,63.832395,80.20640211,0.837677088,38.89502981,,,,6w,42,WAL,West Glamorgan,Lowlands (Wales),Moderadamente Ácido,3
TNXJSJ,TEJIYPCOER,2007,5.42,8.502289,46.7625895,69.68677137,0.993483211,31.73570765,,,,6w,42,WAL,West Glamorgan,Lowlands (Wales),Moderadamente Ácido,3
TOIPRN,AWTWNQNJSX,2007,8.36,1.788387,9.8361285,20.66780049,1.400808627,14.0121933,,,,3e,3,ENG,Norfolk,Easterly lowlands (England),Moderadamente Alcalino,7
TOIPRN,IAFKXOVXLB,2007,8.4,2.101774,11.559757,28.63602967,1.65147818,13.7787584,,,,3e,3,ENG,Norfolk,Easterly lowlands (England),Moderadamente Alcalino,7
TOIPRN,PCJRKSBGHM,2007,7.8,1.657459,9.1160245,18.28601901,1.33728023,12.16139785,,,,3e,3,ENG,Norfolk,Easterly lowlands (England),Levemenete Alcalino,6
TRVAVH,FULEUAEKTG,2007,6.62,1.08536,5.96948,15.09854058,1.686192721,7.395862674,,,,4e,4,ENG,Norfolk,Easterly lowlands (England),Neutro,5
TRVAVH,PQSGFKLSXT,2007,8.4,2.408945,13.2491975,28.15292674,1.416585255,13.24015263,,,,4e,4,ENG,Norfolk,Easterly lowlands (England),Moderadamente Alcalino,7
TSIBRE,AJBHRWREJG,2007,4.17,94.4124,519.2682,105.4746936,0.135414536,85.46950038,,,,13s,26,SCO,Dumfries & Galloway,Lowlands (Scotland),Fuertemenete Ácido,2
TSIBRE,GLNWDBXNIS,2007,5.31,24.86246,136.74353,63.68248539,0.310471656,43.87050183,,,,13s,26,SCO,Dumfries & Galloway,Lowlands (Scotland),Moderadamente Ácido,3
TSIBRE,JUGMIMJMXN,2007,6.05,13.56175,74.589625,60.82386232,0.543631122,42.94294109,,,,13s,26,SCO,Dumfries & Galloway,Lowlands (Scotland),Levemenete Ácido,4
TSIBRE,QMAIVXTWKA,2007,5.98,12.45922,68.52571,78.85348484,0.767142579,37.98995803,,,,13s,26,SCO,Dumfries & Galloway,Lowlands (Scotland),Moderadamente Ácido,3
TWDIGY,DUDYMUZLUU,2007,5.42,9.377568,51.576624,65.84914747,0.85114977,27.0021773,,,,6e,6,ENG,Somerset,Westerly lowlands (England),Moderadamente Ácido,3
TWDIGY,FMQZZHBFSS,2007,4.69,9.2399,50.81945,64.79966197,0.850063797,19.53597947,,,,6e,6,ENG,Somerset,Westerly lowlands (England),Fuertemenete Ácido,2
TWDIGY,HEAWQVWYXV,2007,5.85,11.96449,65.804695,88.94789082,0.901130138,32.11040577,,,,6e,6,ENG,Somerset,Westerly lowlands (England),Moderadamente Ácido,3
TWDIGY,OHQVQESUTA,2007,5.8,9.810159,53.9558745,71.9554235,0.889065051,33.77520035,,,,6e,6,ENG,Somerset,Westerly lowlands (England),Moderadamente Ácido,3
TWDIGY,YOYQKTPRIN,2007,5.22,9.1121,50.11655,58.11512183,0.773066274,26.38876619,,,,6e,6,ENG,Somerset,Westerly lowlands (England),Moderadamente Ácido,3
TWVNHH,GPZIDAGYDZ,2007,4.92,11.63035,63.966925,56.34816107,0.587263507,51.58758022,,,,26s,34,SCO,South Ayrshire,Lowlands (Scotland),Fuertemenete Ácido,2
TWVNHH,NQPWGTRHJX,2007,4.02,92.55235,509.037925,51.22712765,0.067090126,93.66776083,,,,26s,34,SCO,South Ayrshire,Lowlands (Scotland),Fuertemenete Ácido,2
TWVNHH,QOXKUDOQIC,2007,3.75,90.05405,495.297275,113.9652422,0.153396419,78.59093819,,,,26s,34,SCO,South Ayrshire,Lowlands (Scotland),Extremadamente Ácido,1
TWVNHH,WOFXACQOEP,2007,3.68,93.7696,515.7328,95.84910749,0.123900215,80.11618551,,,,26s,34,SCO,South Ayrshire,Lowlands (Scotland),Extremadamente Ácido,1
TZYVRC,JDNZUHCOQW,2007,5.6,13.58633,74.724815,64.23595044,0.573088966,55.04970281,0.49,4.212203899,9.06,31s,39,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
TZYVRC,KCCFCTMHWO,2007,6.7,9.869447,54.2819585,67.70614999,0.831536565,45.04809724,0.35,4.365566968,11.3,31s,39,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Neutro,5
TZYVRC,NRWTSKCWVF,2007,5.74,40.69634,223.82987,94.14197695,0.28039742,72.78585118,1.6,6.729538069,12.3,31s,39,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
TZYVRC,ROLZRDEIUW,2007,5.79,10.90441,59.974255,70.50276193,0.783700294,43.36107136,0.4,4.702201765,7.56,31s,39,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Moderadamente Ácido,3
TZYVRC,SZUNWKJGXN,2007,8.46,8.913251,49.0228805,79.1923573,1.07694416,32.99376159,0.31,5.007790345,98.7,31s,39,SCO,Eilean Siar,Intermediate uplands and Islands (Scotland),Moderadamente Alcalino,7
UAFKOG,CBYFHUTYXY,2007,7.69,8.253078,45.391929,58.21879811,0.855053595,30.1645481,,,,6e,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England),Levemenete Alcalino,6
UAFKOG,JGVGYFGHSN,2007,6.25,9.599715,52.7984325,76.89301604,0.970900238,34.67921076,,,,6e,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England),Levemenete Ácido,4
UAFKOG,SDFTEOXOWX,2007,6.41,9.59549,52.775195,54.66945911,0.690595384,35.86721759,,,,6e,6,ENG,Cornwall and Isles of Scilly,Westerly lowlands (England),Levemenete Ácido,4
UAYXVX,YUAQCGHVQC,2007,6.71,2.095164,11.523402,25.64862192,1.483857049,18.26488151,,,,1e,1,ENG,Hampshire,Westerly lowlands (England),Neutro,5
UBXRLL,FLDAFPRNLB,2007,3.58,81.5184,448.3512,36.07101928,0.053635066,93.29608488,,,,24s,32,SCO,Stirling,True uplands (Scotland),Extremadamente Ácido,1
UBXRLL,GOBXFEUNTS,2007,4.69,7.7354,42.5447,50.12143675,0.785392567,44.74578345,,,,24s,32,SCO,Stirling,True uplands (Scotland),Fuertemenete Ácido,2
UBXRLL,OKUQKUMZXZ,2007,4.23,86.6266,476.4463,34.79540542,0.048687411,94.8436223,,,,24s,32,SCO,Stirling,True uplands (Scotland),Fuertemenete Ácido,2
UBXRLL,TLOHVUJAAE,2007,4.13,90.9747,500.36085,61.38963139,0.081793811,92.61433648,,,,24s,32,SCO,Stirling,True uplands (Scotland),Fuertemenete Ácido,2
UBXRLL,XOLDEHDFON,2007,4.22,59.6122,327.8671,64.00507492,0.130144348,88.96690725,,,,24s,32,SCO,Stirling,True uplands (Scotland),Fuertemenete Ácido,2
UCUYAE,BBFXRQQJWY,2007,6.66,6.587673,36.2322015,53.88044153,0.991391438,28.70679364,0.29,4.312552756,13,16e,15,ENG,Lancashire,Westerly lowlands (England),Neutro,5
UCUYAE,ETMHWXBUVA,2007,6.24,9.362349,51.4929195,77.64920533,1.005305921,28.59181446,0.43,6.484223194,13.9,16e,15,ENG,Lancashire,Westerly lowlands (England),Levemenete Ácido,4
UCUYAE,GBESOZKJHH,2007,6.2,13.91936,76.55648,97.39396211,0.848122955,39.93491275,0.66,8.396417259,30.6,16e,15,ENG,Lancashire,Westerly lowlands (England),Levemenete Ácido,4
UCUYAE,LQZPZSFESM,2007,6,7.274633,40.0104815,64.97522393,1.082636707,25.80861882,0.34,5.521447208,18.3,16e,15,ENG,Lancashire,Westerly lowlands (England),Levemenete Ácido,4
UCUYAE,NLVVLORMTX,2007,6.56,9.490211,52.1961605,72.24653473,0.922756694,34.02818599,0.47,6.505434691,,16e,15,ENG,Lancashire,Westerly lowlands (England),Neutro,5
UDKSUO,BNMWPPINRV,2007,5.14,4.670332,25.686826,35.88797929,0.931423739,22.00301059,0.21,2.933984779,12.5,2e,2,ENG,Surrey,Easterly lowlands (England),Moderadamente Ácido,3
UDKSUO,EKGSPYHFOX,2007,7.88,14.81376,81.47568,105.03052,0.859401808,30.90418266,0.82,10.57064224,11.5,2e,2,ENG,Surrey,Easterly lowlands (England),Levemenete Alcalino,6
UDKSUO,EXTRBOKRFU,2007,7,4.740125,26.0706875,49.65774001,1.269823053,21.66960407,0.27,5.142783366,79.2,2e,2,ENG,Surrey,Easterly lowlands (England),Neutro,5
UDKSUO,TPJKRQPNEC,2007,8.2,17.10963,94.102965,106.8860885,0.757227919,37.3947437,0.9,10.2225769,12.2,2e,2,ENG,Surrey,Easterly lowlands (England),Moderadamente Alcalino,7
UEDLDK,HOYLAXEEAR,2007,7.21,8.017179,44.0944845,60.90842454,0.920877448,32.00422807,,,,17w3,19,WAL,Mid Glamorgan,Uplands (Wales),Neutro,5
UEDLDK,QRUYTITQIT,2007,6.12,7.285919,40.0725545,55.8566573,0.929258741,29.58572643,,,,17w3,19,WAL,Mid Glamorgan,Uplands (Wales),Levemenete Ácido,4
UEDLDK,SADLPBSPYG,2007,5.95,7.044877,38.7468235,59.72338543,1.027583339,26.81268536,,,,17w3,19,WAL,Mid Glamorgan,Uplands (Wales),Moderadamente Ácido,3
UEDLDK,UICGEWRXYA,2007,3.97,18.0965,99.53075,73.34942475,0.491301598,42.48617065,,,,17w3,19,WAL,Mid Glamorgan,Uplands (Wales),Extremadamente Ácido,1
UEDLDK,WZLXLYLJCH,2007,5.67,9.107468,50.091074,56.73465451,0.755086685,33.50796866,,,,17w3,19,WAL,Mid Glamorgan,Uplands (Wales),Moderadamente Ácido,3
UEEHNU,CQFMIGLMQZ,2007,8.26,4.38395,24.111725,43.35332004,1.198678791,19.8605208,,,,7e,7,ENG,Durham,Westerly lowlands (England),Moderadamente Alcalino,7
UEEHNU,NWNELVKGLC,2007,6.39,10.14722,55.80971,79.71177706,0.952185286,31.3687555,0.37,5.28462834,27,7e,7,ENG,Durham,Westerly lowlands (England),Levemenete Ácido,4
UEEHNU,QLFRHKBKDN,2007,7.67,49.33649,271.350695,255.9848934,0.62891527,34.02903165,1.02,9.622403632,14,7e,7,ENG,Durham,Westerly lowlands (England),Levemenete Alcalino,6
UEVYHS,AIVRPFFLWK,2007,5.93,8.913208,49.022644,72.99719778,0.992700404,27.66745785,,,,16e,15,ENG,Northumberland,Westerly lowlands (England),Moderadamente Ácido,3
UEVYHS,JAMSMWZVTA,2007,6.42,6.388114,35.134627,56.66037788,1.075109898,22.0314461,,,,16e,15,ENG,Northumberland,Westerly lowlands (England),Levemenete Ácido,4
UEVYHS,LELFIWIBGB,2007,7.54,4.765381,26.2095955,43.1631863,1.097897811,20.06309054,,,,16e,15,ENG,Northumberland,Westerly lowlands (England),Levemenete Alcalino,6
UEVYHS,NOXIAPBUOC,2007,4.11,15.53635,85.449925,76.05121465,0.59333943,24.54420326,,,,16e,15,ENG,Northumberland,Westerly lowlands (England),Fuertemenete Ácido,2
UEVYHS,YFLLFAZDXV,2007,6.45,6.948951,38.2192305,64.10195693,1.118144908,20.29183298,,,,16e,15,ENG,Northumberland,Westerly lowlands (England),Levemenete Ácido,4
UEZICR,BNXJJXTTDL,2007,6.32,6.575268,36.163974,42.75116923,0.788098661,26.80907682,0.34,4.019303171,25,7s,25,SCO,Dumfries & Galloway,Lowlands (Scotland),Levemenete Ácido,4
UEZICR,IPCHLVCYCS,2007,6.54,6.744944,37.097192,53.83824554,0.967516994,24.25241757,0.39,5.659974416,46,7s,25,SCO,Dumfries & Galloway,Lowlands (Scotland),Neutro,5
UEZICR,PHLDZFRSCN,2007,5.77,7.723962,42.481791,56.96181162,0.893901603,24.56106557,0.44,5.899750581,82.8,7s,25,SCO,Dumfries & Galloway,Lowlands (Scotland),Moderadamente Ácido,3
UFFUSX,KHHBKODJRG,2007,5.15,23.93788,131.65834,119.3627068,0.604406359,56.26431083,0.57,5.167674366,1.55,24s,32,SCO,Argyll & Bute,True uplands (Scotland),Moderadamente Ácido,3
UFFUSX,SILXNWJKVB,2007,5.05,90.8875,499.88125,41.62874598,0.05551818,94.03813544,,,,24s,32,SCO,Argyll & Bute,True uplands (Scotland),Moderadamente Ácido,3
UFFUSX,VOVXKPFCBQ,2007,4.34,95.335,524.3425,76.49539408,0.097258813,86.96437345,,,176,24s,32,SCO,Argyll & Bute,True uplands (Scotland),Fuertemenete Ácido,2
UGOANK,MNBAQKKLYR,2007,5.19,10.01389,55.076395,66.33627807,0.802960785,33.82048102,,,,6w,42,WAL,Gwynedd,Lowlands (Wales),Moderadamente Ácido,3
UGOANK,PKGGFNOJKW,2007,5.9,9.812158,53.966869,67.36507246,0.832178133,37.33384266,,,,6w,42,WAL,Gwynedd,Lowlands (Wales),Moderadamente Ácido,3
